FALSE,FALSE,#FF5D20,チャイニーズレッド,チャイニーズレッド (存在しないページ),,,チャイニーズレッド(チャイニーズレッド (存在しないページ)),チャイニーズレッド (存在しないページ)(チャイニーズレッド)
FALSE,FALSE,#CC572C,キャロットオレンジ,キャロットオレンジ (存在しないページ),,,キャロットオレンジ(キャロットオレンジ (存在しないページ)),キャロットオレンジ (存在しないページ)(キャロットオレンジ)
FALSE,TRUE,#A8593C,バーントシェンナ,バーントシェンナ,バーントシェンナ,,バーントシェンナ(バーントシェンナ),バーントシェンナ(バーントシェンナ)
TRUE,FALSE,#52372F,チョコレート,チョコレート色,チョコレート,,チョコレート(チョコレート色),チョコレート色(チョコレート)
FALSE,FALSE,#754C38,ココアブラウン,ココアブラウン (存在しないページ),,,ココアブラウン(ココアブラウン (存在しないページ)),ココアブラウン (存在しないページ)(ココアブラウン)
TRUE,FALSE,#EBC0AF,ピーチ,ピーチ,ピーチ,,ピーチ(ピーチ),ピーチ(ピーチ)
FALSE,TRUE,#BB6421,ローシェンナ,ローシェンナ,ローシェンナ,,ローシェンナ(ローシェンナ),ローシェンナ(ローシェンナ)
FALSE,FALSE,#FD7E00,オレンジ,オレンジ色,,,オレンジ(オレンジ色),オレンジ色(オレンジ)
FALSE,FALSE,#734E31,ブラウン,茶色,,,ブラウン(茶色),茶色(ブラウン)
FALSE,FALSE,#DDA273,アプリコット,アプリコット (色),,,アプリコット(アプリコット (色)),アプリコット (色)(アプリコット)
FALSE,TRUE,#A56F3F,タン,タン,タン,,タン(タン),タン(タン)
FALSE,FALSE,#FD951E,マンダリンオレンジ,マンダリンオレンジ,,,マンダリンオレンジ(マンダリンオレンジ),マンダリンオレンジ(マンダリンオレンジ)
FALSE,FALSE,#A58161,コルク,コルク,,,コルク(コルク),コルク(コルク)
FALSE,TRUE,#F8CFAE,エクルベイジュ,エクルベイジュ (存在しないページ),エクルベイジュ,,エクルベイジュ(エクルベイジュ (存在しないページ)),エクルベイジュ (存在しないページ)(エクルベイジュ)
